Trajectories
100
		head:TopLeft			head:TopRight			head:BottomLeft			head:BottomRight			head:Whole			head:Brow			head:Tip			head:StickTopLeft			head:StickTopRight			head:StickBottomLeft			head:StickBottomRight			head:StickEnd			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
781	0	-34.914188	-339.212494	1009.581543	21.356890	-342.715027	1012.644165	-54.636307	-312.098999	965.153442	-0.727822	-315.562683	967.929321				7.281331	-252.239044	866.790039	175.584656	-398.965149	1257.748047	190.747070	-418.273529	1232.968018	135.898514	-357.441437	1267.265747	188.761368	-428.237335	1182.074463	135.202576	-365.182312	1217.629761			
782	0	-34.912930	-339.201416	1009.601013	21.359747	-342.699249	1012.663574	-54.635921	-312.090881	965.170715	-0.726629	-315.550049	967.946533				7.280014	-252.232819	866.803589	175.273285	-398.828613	1258.142822	190.461578	-418.140076	1233.367065	135.560959	-357.320496	1267.632324	188.523773	-428.105194	1182.455322	134.899506	-365.078674	1217.982422			
783	0	-34.911694	-339.190338	1009.620300	21.362591	-342.683472	1012.683044	-54.635567	-312.082672	965.188232	-0.725453	-315.537384	967.963806				7.278675	-252.226532	866.817200	174.965378	-398.666840	1258.527344	190.177917	-417.984406	1233.756836	135.226654	-357.173676	1267.986328	188.287186	-427.954895	1182.828613	134.596878	-364.955231	1218.322998			
784	0	-34.910473	-339.179199	1009.639832	21.365425	-342.667572	1012.702698	-54.635231	-312.074493	965.205750	-0.724294	-315.524628	967.981140				7.277317	-252.220245	866.830811	174.662567	-398.480774	1258.900024	189.897842	-417.807159	1234.135254	134.897202	-357.002167	1268.325684	188.053528	-427.786560	1183.193481	134.296783	-364.812073	1218.650391			
785	0	-34.909283	-339.167999	1009.659546	21.368244	-342.651642	1012.722351	-54.634914	-312.066223	965.223328	-0.723153	-315.511871	967.998596				7.275938	-252.213928	866.844604	174.366211	-398.271698	1259.259766	189.623001	-417.609100	1234.501587	134.574020	-356.807129	1268.649658	187.824844	-427.600586	1183.548950	134.001266	-364.649689	1218.963257			
786	0	-34.908104	-339.156769	1009.679199	21.371054	-342.635620	1012.742310	-54.634621	-312.057983	965.241028	-0.722029	-315.499023	968.016174				7.274539	-252.207611	866.858337	174.077576	-398.040894	1259.605469	189.354919	-417.391052	1234.854492	134.258362	-356.589783	1268.957153	187.603043	-427.397430	1183.894409	133.712402	-364.468353	1219.261108			
787	0	-34.906948	-339.145508	1009.698975	21.373850	-342.619598	1012.762207	-54.634342	-312.049683	965.258789	-0.720923	-315.486176	968.033875				7.273119	-252.201233	866.872314	173.797821	-397.789490	1259.936035	189.095230	-417.153870	1235.193115	133.951355	-356.351379	1269.246948	187.390152	-427.177521	1184.229004	133.432190	-364.268524	1219.542725			
788	0	-34.905815	-339.134247	1009.718994	21.376633	-342.603455	1012.782104	-54.634098	-312.041382	965.276611	-0.719834	-315.473236	968.051575				7.271679	-252.194824	866.886230	173.528168	-397.518555	1260.251221	188.845474	-416.898193	1235.517212	133.654160	-356.092804	1269.518433	187.188141	-426.941376	1184.552856	133.162735	-364.050507	1219.807983			
789	0	-34.904705	-339.122925	1009.738892	21.379406	-342.587250	1012.802246	-54.633865	-312.033020	965.294556	-0.718763	-315.460266	968.069397				7.270219	-252.188416	866.900330	173.269943	-397.228912	1260.550293	188.607346	-416.624573	1235.826538	133.368103	-355.814941	1269.771118	186.998993	-426.689606	1184.865845	132.906174	-363.814667	1220.056152			
790	0	-34.903606	-339.111542	1009.759094	21.382162	-342.570984	1012.822510	-54.633663	-312.024689	965.312561	-0.717709	-315.447205	968.087280				7.268737	-252.181976	866.914368	173.024643	-396.921173	1260.833252	188.382721	-416.333527	1236.120728	133.094666	-355.518219	1270.004883	186.824692	-426.422821	1185.167725	132.664673	-363.561340	1220.287598			
791	0	-34.902534	-339.100128	1009.779358	21.384912	-342.554657	1012.842896	-54.633476	-312.016266	965.330688	-0.716673	-315.434143	968.105286				7.267236	-252.175537	866.928650	172.794067	-396.595673	1261.100586	188.173569	-416.025330	1236.400269	132.835693	-355.202942	1270.219604	186.667252	-426.141724	1185.458740	132.440552	-363.290680	1220.501953			
792	0	-34.901485	-339.088684	1009.799622	21.387646	-342.538330	1012.863281	-54.633316	-312.007843	965.348816	-0.715655	-315.421021	968.123291				7.265715	-252.169037	866.942871	172.580368	-396.252472	1261.352295	187.982101	-415.700287	1236.665771	132.593307	-354.868958	1270.415405	186.528641	-425.847107	1185.739868	132.236191	-363.002930	1220.699951			
793	0	-34.900452	-339.077209	1009.820007	21.390369	-342.521881	1012.883789	-54.633175	-311.999451	965.367126	-0.714654	-315.407806	968.141479				7.264172	-252.162552	866.957275	172.385956	-395.891418	1261.589233	187.810776	-415.358398	1236.917847	132.370117	-354.515900	1270.593140	186.410812	-425.539703	1186.011719	132.054123	-362.698242	1220.881958			
794	0	-34.899448	-339.065704	1009.840515	21.393082	-342.505371	1012.904541	-54.633057	-311.990936	965.385498	-0.713671	-315.394623	968.159790				7.262609	-252.156021	866.971680	172.213730	-395.512268	1261.812256	187.662262	-414.999695	1237.157837	132.169052	-354.143311	1270.753296	186.315765	-425.220428	1186.274902	131.896881	-362.376740	1221.048950			
795	0	-34.898457	-339.054138	1009.860962	21.395779	-342.488800	1012.925293	-54.632957	-311.982452	965.403931	-0.712705	-315.381317	968.178162				7.261026	-252.149460	866.986206	172.066788	-395.114471	1262.022217	187.539307	-414.624207	1237.386719	131.993469	-353.750519	1270.896606	186.245300	-424.890228	1186.530884	131.767136	-362.038696	1221.202148			
796	0	-34.897484	-339.042542	1009.881714	21.398466	-342.472168	1012.945984	-54.632881	-311.973938	965.422424	-0.711757	-315.368011	968.196594				7.259422	-252.142914	867.000732	171.948532	-394.697754	1262.220703	187.444946	-414.232056	1237.605957	131.847000	-353.336853	1271.024536	186.201309	-424.550232	1186.780884	131.667526	-361.684448	1221.342651			
797	0	-34.896538	-339.030914	1009.902466	21.401136	-342.455444	1012.966980	-54.632828	-311.965363	965.441101	-0.710827	-315.354614	968.215088				7.257799	-252.136292	867.015442	171.862534	-394.261719	1262.409058	187.382080	-413.823395	1237.817261	131.733429	-352.901703	1271.138672	186.185455	-424.201630	1187.026733	131.600632	-361.314362	1221.472412			
798	0	-34.895615	-339.019257	1009.923340	21.403801	-342.438690	1012.987976	-54.632797	-311.956787	965.459778	-0.709914	-315.341217	968.233765				7.256154	-252.129669	867.030151	171.812317	-393.806335	1262.588989	187.353699	-413.398682	1238.022705	131.656693	-352.444672	1271.240601	186.199280	-423.845886	1187.269897	131.569000	-360.929077	1221.592773			
799	0	-34.894707	-339.007568	1009.944336	21.406450	-342.421875	1013.009216	-54.632786	-311.948242	965.478516	-0.709019	-315.327728	968.252441				7.254488	-252.123032	867.044983	171.801407	-393.331757	1262.762207	187.362579	-412.958557	1238.223755	131.620651	-351.965881	1271.332031	186.244202	-423.484497	1187.512695	131.574921	-360.529480	1221.706299			
800	0	-34.893822	-338.995850	1009.965393	21.409084	-342.405029	1013.030396	-54.632801	-311.939606	965.497437	-0.708142	-315.314209	968.271179				7.252803	-252.116348	867.059814	171.833038	-392.838684	1262.930786	187.411285	-412.504211	1238.423218	131.628906	-351.465485	1271.415405	186.321426	-423.119263	1187.756836	131.620544	-360.116791	1221.814453			
801	0	-34.892956	-338.984039	1009.986511	21.411709	-342.388062	1013.051758	-54.632835	-311.930939	965.516418	-0.707282	-315.300629	968.290100				7.251097	-252.109650	867.074768	171.910065	-392.328156	1263.096680	187.501953	-412.037048	1238.623169	131.684769	-350.944519	1271.492798	186.431854	-422.752197	1188.004883	131.707626	-359.692352	1221.920044			
802	0	-34.892117	-338.972229	1010.007874	21.414322	-342.371063	1013.073181	-54.632893	-311.922241	965.535461	-0.706440	-315.286987	968.309021				7.249370	-252.102936	867.089783	172.034760	-391.801788	1263.262573	187.636276	-411.558929	1238.825928	131.790955	-350.404266	1271.567017	186.576202	-422.385345	1188.259033	131.837601	-359.258057	1222.025146			
803	0	-34.891289	-338.960419	1010.029175	21.416924	-342.354004	1013.094788	-54.632969	-311.913544	965.554565	-0.705615	-315.273346	968.328125				7.247623	-252.096207	867.104919	172.208771	-391.261719	1263.430664	187.815399	-411.072205	1239.034302	131.949524	-349.846680	1271.640381	186.754822	-422.021149	1188.521729	132.011505	-358.815948	1222.132812			
804	0	-34.890488	-338.948547	1010.050537	21.419510	-342.336853	1013.116455	-54.633068	-311.904816	965.573792	-0.704809	-315.259644	968.347229				7.245856	-252.089447	867.120117	172.432907	-390.710724	1263.603760	188.039780	-410.579651	1239.251099	132.161789	-349.274353	1271.715942	186.967819	-421.662109	1188.796021	132.229797	-358.368469	1222.245483			
805	0	-34.889706	-338.936584	1010.072083	21.422087	-342.319702	1013.138184	-54.633194	-311.896088	965.593018	-0.704019	-315.245850	968.366516				7.244068	-252.082642	867.135376	172.707169	-390.151917	1263.784790	188.309128	-410.084473	1239.479370	132.428085	-348.690369	1271.796753	187.214920	-421.311066	1189.084351	132.492493	-357.918396	1222.365845			
806	0	-34.888950	-338.924683	1010.093811	21.424650	-342.302399	1013.160095	-54.633335	-311.887299	965.612488	-0.703248	-315.232025	968.385864				7.242259	-252.075851	867.150696	173.030533	-389.589081	1263.976685	188.622498	-409.590393	1239.722534	132.747772	-348.098236	1271.885620	187.495590	-420.970917	1189.389771	132.799088	-357.468781	1222.497192			
807	0	-34.888206	-338.912659	1010.115479	21.427198	-342.285095	1013.182068	-54.633503	-311.878479	965.631958	-0.702494	-315.218140	968.405273				7.240430	-252.069031	867.166077	173.401031	-389.026367	1264.183105	188.978088	-409.101257	1239.983521	133.119232	-347.502106	1271.986084	187.808914	-420.644623	1189.715332	133.148529	-357.022980	1222.642334			
808	0	-34.887493	-338.900665	1010.137329	21.429737	-342.267731	1013.204102	-54.633690	-311.869659	965.651428	-0.701758	-315.204224	968.424744				7.238580	-252.062164	867.181580	173.815765	-388.468475	1264.407349	189.373367	-408.621429	1240.266602	133.539902	-346.906464	1272.101807	188.153732	-420.335358	1190.063965	133.539215	-356.584473	1222.804199			
809	0	-34.886791	-338.888550	1010.159241	21.432264	-342.250244	1013.226257	-54.633896	-311.860779	965.671143	-0.701040	-315.190247	968.444336				7.236710	-252.055283	867.197144	174.270950	-387.920288	1264.653442	189.805115	-408.155518	1240.574829	134.006241	-346.316101	1272.235718	188.528519	-420.046417	1190.438477	133.969147	-356.157013	1222.985962			
810	0	-34.886120	-338.876495	1010.181335	21.434776	-342.232758	1013.248535	-54.634132	-311.851898	965.690857	-0.700339	-315.176239	968.463928				7.234820	-252.048370	867.212830	174.762039	-387.387024	1264.925293	190.269470	-407.708405	1240.912720	134.513962	-345.736176	1272.391846	188.931610	-419.781067	1190.842407	134.435806	-355.744446	1223.190918			
811	0	-34.885464	-338.864319	1010.203491	21.437279	-342.215210	1013.270996	-54.634388	-311.842987	965.710693	-0.699656	-315.162170	968.483765				7.232909	-252.041428	867.228577	175.283798	-386.874268	1265.226807	190.762039	-407.284973	1241.283936	135.057999	-345.171997	1272.573608	189.361084	-419.542633	1191.278564	134.936401	-355.350830	1223.421875			
812	0	-34.884827	-338.852173	1010.225647	21.439766	-342.197571	1013.293396	-54.634659	-311.834045	965.730530	-0.698991	-315.148071	968.503662				7.230978	-252.034485	867.244324	175.830521	-386.387421	1265.562256	191.278091	-406.890228	1241.692139	135.632919	-344.628967	1272.784424	189.814789	-419.334412	1191.750000	135.467880	-354.979980	1223.681885			
813	0	-34.884212	-338.839935	1010.247925	21.442244	-342.179871	1013.315918	-54.634960	-311.825073	965.750488	-0.698343	-315.133911	968.523560				7.229025	-252.027512	867.260132	176.396179	-385.932098	1265.935791	191.812531	-406.529236	1242.141968	136.232803	-344.112488	1273.028076	190.290634	-419.159576	1192.259644	136.026932	-354.635986	1223.974243			
814	0	-34.883617	-338.827698	1010.270386	21.444706	-342.162109	1013.338684	-54.635281	-311.816071	965.770630	-0.697713	-315.119720	968.543579				7.227053	-252.020508	867.276184	176.974564	-385.513763	1266.351074	192.360184	-406.206848	1242.636597	136.851700	-343.627808	1273.307983	190.786285	-419.021271	1192.810547	136.610229	-354.322540	1224.301270			
815	0	-34.883049	-338.815430	1010.292908	21.447159	-342.144287	1013.361450	-54.635620	-311.807068	965.790771	-0.697101	-315.105408	968.563660				7.225060	-252.013504	867.292175	177.559586	-385.137573	1266.812500	192.915909	-405.927704	1243.179810	137.483566	-343.180084	1273.627441	191.299576	-418.922516	1193.404907	137.214340	-354.043457	1224.665894			
816	0	-34.882492	-338.803070	1010.315430	21.449600	-342.126404	1013.384338	-54.635986	-311.798004	965.811035	-0.696507	-315.091095	968.583862				7.223046	-252.006470	867.308289	178.145248	-384.808624	1267.323120	193.474670	-405.696320	1243.775024	138.122635	-342.774109	1273.989380	191.828247	-418.865997	1194.045410	137.836029	-353.802185	1225.070435			
817	0	-34.881966	-338.790710	1010.338196	21.452024	-342.108459	1013.407349	-54.636375	-311.788910	965.831360	-0.695930	-315.076752	968.604187				7.221012	-251.999405	867.324463	178.725937	-384.531464	1267.886841	194.031677	-405.516754	1244.425415	138.763412	-342.414368	1274.396606	192.370285	-418.854370	1194.734619	138.472107	-353.601929	1225.517456			
818	0	-34.881458	-338.778351	1010.360962	21.454441	-342.090424	1013.430359	-54.636784	-311.779816	965.851746	-0.695371	-315.062347	968.624573				7.218957	-251.992310	867.340698	179.296524	-384.310333	1268.506592	194.582489	-405.392731	1245.134033	139.400909	-342.104889	1274.852173	192.923660	-418.889954	1195.474121	139.119705	-353.445740	1226.009155			
819	0	-34.880962	-338.765930	1010.383850	21.456842	-342.072357	1013.453613	-54.637207	-311.770721	965.872253	-0.694829	-315.047852	968.645020				7.216882	-251.985199	867.356934	179.852371	-384.148926	1269.185059	195.123169	-405.327667	1245.903076	140.030670	-341.849274	1275.357910	193.486649	-418.974854	1196.266113	139.776108	-353.336151	1226.546997			
820	0	-34.880501	-338.753418	1010.406860	21.459232	-342.054260	1013.476990	-54.637665	-311.761597	965.892822	-0.694305	-315.033386	968.665649				7.214787	-251.978043	867.373413	180.389496	-384.050568	1269.924927	195.650131	-405.324493	1246.734863	140.648819	-341.650726	1275.916382	194.057602	-419.110901	1197.111816	140.439026	-353.275665	1227.133057			
821	0	-34.880054	-338.740936	1010.429993	21.461609	-342.036041	1013.500305	-54.638138	-311.752411	965.913391	-0.693799	-315.018799	968.686279				7.212670	-251.970886	867.389832	180.904480	-384.018158	1270.727905	196.160370	-405.385742	1247.631348	141.252121	-341.511902	1276.528931	194.635147	-419.299683	1198.013062	141.106430	-353.266144	1227.768433			
822	0	-34.879623	-338.728394	1010.453125	21.463976	-342.017761	1013.523804	-54.638630	-311.743164	965.934204	-0.693311	-315.004211	968.707031				7.210534	-251.963699	867.406433	181.394608	-384.053986	1271.595703	196.651428	-405.513519	1248.593628	141.837967	-341.435181	1277.197388	195.218109	-419.542633	1198.970703	141.776611	-353.309387	1228.454224			
823	0	-34.879223	-338.715820	1010.476440	21.466328	-341.999481	1013.547424	-54.639149	-311.733948	965.955078	-0.692840	-314.989532	968.727844				7.208376	-251.956497	867.423035	181.857651	-384.160065	1272.529663	197.121216	-405.709686	1249.623291	142.404327	-341.422394	1277.922363	195.805527	-419.840790	1199.985352	142.448212	-353.406769	1229.191650			
824	0	-34.878834	-338.703217	1010.499817	21.468670	-341.981049	1013.571167	-54.639690	-311.724731	965.975952	-0.692388	-314.974854	968.748718				7.206199	-251.949280	867.439758	182.291992	-384.337982	1273.530762	197.568222	-405.975525	1250.720947	142.949707	-341.474884	1278.705078	196.396622	-420.194946	1201.058105	143.120209	-353.559357	1229.981445			
825	0	-34.878471	-338.690582	1010.523193	21.470997	-341.962646	1013.594849	-54.640251	-311.715424	965.996948	-0.691952	-314.960052	968.769775				7.204000	-251.942001	867.456482	182.696442	-384.588867	1274.599487	197.991287	-406.312164	1251.887207	143.472992	-341.593903	1279.546265	196.990784	-420.605896	1202.189453	143.791779	-353.767975	1230.823608			
826	0	-34.878132	-338.677887	1010.546814	21.473312	-341.944092	1013.618835	-54.640839	-311.706116	966.018066	-0.691535	-314.945282	968.790894				7.201781	-251.934738	867.473389	183.070190	-384.913513	1275.736206	198.389572	-406.720276	1253.122192	143.973434	-341.780060	1280.445801	197.587646	-421.074036	1203.379272	144.462387	-354.033234	1231.718994			
827	0	-34.877808	-338.665161	1010.570557	21.475615	-341.925568	1013.642761	-54.641445	-311.696808	966.039246	-0.691135	-314.930420	968.812073				7.199543	-251.927429	867.490356	183.412750	-385.312500	1276.941284	198.762604	-407.200500	1254.426514	144.450653	-342.034027	1281.404297	198.186890	-421.599670	1204.628174	145.131653	-354.355499	1232.667725			
828	0	-34.877506	-338.652405	1010.594238	21.477905	-341.906891	1013.666992	-54.642071	-311.687408	966.060486	-0.690753	-314.915497	968.833313				7.197283	-251.920105	867.507263	183.723785	-385.786133	1278.214966	199.110092	-407.753082	1255.799805	144.904327	-342.355927	1282.421753	198.788345	-422.183014	1205.936157	145.799332	-354.735077	1233.669678			
829	0	-34.877224	-338.639618	1010.618103	21.480186	-341.888184	1013.691162	-54.642723	-311.678040	966.081848	-0.690388	-314.900513	968.854675				7.195003	-251.912766	867.524414	184.003220	-386.334686	1279.556885	199.431808	-408.378113	1257.242310	145.334381	-342.746094	1283.497925	199.391922	-422.824188	1207.303345	146.465347	-355.171997	1234.725098			
